year,film,character,actor,word,count
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,tonight,2
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,top,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,touch,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,touching,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,trouble…,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,true,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,unaware,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,uncut,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,understand,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,unlimited,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,unsettled,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,unsettling…,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,upstairs,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,vaughan,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,victorious,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,voice,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,voice………,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,waist..and,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,waiting,2
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,wake,2
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,walk,2
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,war,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,wardrobe,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,watch,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,wear,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,wedding,4
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,welsh,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,what…,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,willful,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,wonderful,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,word,4
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,work,2
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,working…,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,world,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,worst,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,write,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,years,2
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,yellow…perhaps…like,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,yes…,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,étienne,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…and,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…i,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…of,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…or,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…what,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…when,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…will,1
2017,phantom-thread,REYNOLDS,Daniel Day-Lewis,…you,1
2017,the-post,ALSOP,Dan Bucatinsky,anymore,1
2017,the-post,ALSOP,Dan Bucatinsky,arts,1
2017,the-post,ALSOP,Dan Bucatinsky,back,2
2017,the-post,ALSOP,Dan Bucatinsky,closest,1
2017,the-post,ALSOP,Dan Bucatinsky,daughter,1
2017,the-post,ALSOP,Dan Bucatinsky,drama,1
2017,the-post,ALSOP,Dan Bucatinsky,feistiness,1
2017,the-post,ALSOP,Dan Bucatinsky,friends,2
2017,the-post,ALSOP,Dan Bucatinsky,happy,1
2017,the-post,ALSOP,Dan Bucatinsky,house,1
2017,the-post,ALSOP,Dan Bucatinsky,ignore,2
2017,the-post,ALSOP,Dan Bucatinsky,immediately,1
2017,the-post,ALSOP,Dan Bucatinsky,inviting,1
2017,the-post,ALSOP,Dan Bucatinsky,kay,2
2017,the-post,ALSOP,Dan Bucatinsky,live,1
2017,the-post,ALSOP,Dan Bucatinsky,lot,1
2017,the-post,ALSOP,Dan Bucatinsky,love,1
2017,the-post,ALSOP,Dan Bucatinsky,miss,1
2017,the-post,ALSOP,Dan Bucatinsky,move,1
2017,the-post,ALSOP,Dan Bucatinsky,nixon,1
2017,the-post,ALSOP,Dan Bucatinsky,passing,1
2017,the-post,ALSOP,Dan Bucatinsky,perform,1
2017,the-post,ALSOP,Dan Bucatinsky,pocket,1
2017,the-post,ALSOP,Dan Bucatinsky,sad,1
2017,the-post,ALSOP,Dan Bucatinsky,save,1
2017,the-post,ALSOP,Dan Bucatinsky,symphony,1
2017,the-post,ALSOP,Dan Bucatinsky,touché,1
2017,the-post,ALSOP,Dan Bucatinsky,view,1
2017,the-post,ALSOP,Dan Bucatinsky,white,1
2017,the-post,ALSOP,Dan Bucatinsky,wife,1
2017,the-post,ALSOP,Dan Bucatinsky,witty,1
2017,the-post,ALSOP,Dan Bucatinsky,woman,1
2017,the-post,ALSOP,Dan Bucatinsky,women,1
2017,the-post,ALSOP,Dan Bucatinsky,wrong,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,absolutely,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,ago,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,aid,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,argue,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,awhile,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,back,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,bagdikian,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,basics,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,beebe,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,ben,5
2017,the-post,BAGDIKIAN,Bob Odenkirk,boston,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,briefings,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,budging,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,cab,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,call,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,care,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,catch,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,charged,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,commit,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,conspiracy,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,corner,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,couple,3
2017,the-post,BAGDIKIAN,Bob Odenkirk,crazy,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,dan,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,democrats,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,documents,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,dod,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,eh,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,ellsberg,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,exist,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,find,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,fine,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,found,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,friends,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,fritz,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,gather,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,give,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,graham,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,guy,3
2017,the-post,BAGDIKIAN,Bob Odenkirk,guys,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,hell,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,hired,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,hold,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,house,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,important,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,information,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,knew,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,left,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,lot,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,love,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,makes,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,mentioned,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,minute,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,months,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,nervous,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,nixon,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,north,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,part,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,people,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,phil,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,poked,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,press,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,print,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,promise,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,publish,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,rand,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,room,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,rumor,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,sending,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,set,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,sheehan,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,sounded,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,source,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,stolen,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,stop,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,study,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,ta,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,talk,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,team,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,times,3
2017,the-post,BAGDIKIAN,Bob Odenkirk,treason,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,vietnam,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,vietnamese,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,walk,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,wanted,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,weeks,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,white,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,wife,1
2017,the-post,BAGDIKIAN,Bob Odenkirk,yea,2
2017,the-post,BAGDIKIAN,Bob Odenkirk,years,1
2017,the-post,BALILES,Kelly AuCoin,advise,1
2017,the-post,BALILES,Kelly AuCoin,advised,1
2017,the-post,BALILES,Kelly AuCoin,arrangements,1
2017,the-post,BALILES,Kelly AuCoin,assistant,1
2017,the-post,BALILES,Kelly AuCoin,attorney,1
2017,the-post,BALILES,Kelly AuCoin,baliles,1
2017,the-post,BALILES,Kelly AuCoin,bears,1
2017,the-post,BALILES,Kelly AuCoin,bradlee,1
2017,the-post,BALILES,Kelly AuCoin,character,1
2017,the-post,BALILES,Kelly AuCoin,classification,1
2017,the-post,BALILES,Kelly AuCoin,code,1
2017,the-post,BALILES,Kelly AuCoin,defense,4
2017,the-post,BALILES,Kelly AuCoin,department,1
2017,the-post,BALILES,Kelly AuCoin,directly,1
2017,the-post,BALILES,Kelly AuCoin,documents,1
2017,the-post,BALILES,Kelly AuCoin,espionage,1
2017,the-post,BALILES,Kelly AuCoin,general,1
2017,the-post,BALILES,Kelly AuCoin,gerald,1
2017,the-post,BALILES,Kelly AuCoin,good,1
2017,the-post,BALILES,Kelly AuCoin,information,3
2017,the-post,BALILES,Kelly AuCoin,injury,1
2017,the-post,BALILES,Kelly AuCoin,interest,1
2017,the-post,BALILES,Kelly AuCoin,irreparable,1
2017,the-post,BALILES,Kelly AuCoin,law,1
2017,the-post,BALILES,Kelly AuCoin,made,1
2017,the-post,BALILES,Kelly AuCoin,material,1
2017,the-post,BALILES,Kelly AuCoin,morning,2
2017,the-post,BALILES,Kelly AuCoin,mr,1
2017,the-post,BALILES,Kelly AuCoin,national,1
2017,the-post,BALILES,Kelly AuCoin,post,1
2017,the-post,BALILES,Kelly AuCoin,prohibited,1
2017,the-post,BALILES,Kelly AuCoin,provision,1
2017,the-post,BALILES,Kelly AuCoin,publication,2
2017,the-post,BALILES,Kelly AuCoin,publish,1
2017,the-post,BALILES,Kelly AuCoin,published,1
2017,the-post,BALILES,Kelly AuCoin,relating,1
2017,the-post,BALILES,Kelly AuCoin,request,1
2017,the-post,BALILES,Kelly AuCoin,respectfully,1
2017,the-post,BALILES,Kelly AuCoin,return,1
2017,the-post,BALILES,Kelly AuCoin,secretary,1
2017,the-post,BALILES,Kelly AuCoin,section,1
2017,the-post,BALILES,Kelly AuCoin,states,3
2017,the-post,BALILES,Kelly AuCoin,time,1
2017,the-post,BALILES,Kelly AuCoin,title,1
2017,the-post,BALILES,Kelly AuCoin,top-secret,1
2017,the-post,BALILES,Kelly AuCoin,united,3
2017,the-post,BALILES,Kelly AuCoin,washington,1
2017,the-post,BRADLEE,Tom Hanks,11th,1
2017,the-post,BRADLEE,Tom Hanks,9am,1
2017,the-post,BRADLEE,Tom Hanks,aag,1
2017,the-post,BRADLEE,Tom Hanks,absolutely,2
2017,the-post,BRADLEE,Tom Hanks,acquaintances,1
2017,the-post,BRADLEE,Tom Hanks,act,3
2017,the-post,BRADLEE,Tom Hanks,afraid,1
2017,the-post,BRADLEE,Tom Hanks,ah,1
2017,the-post,BRADLEE,Tom Hanks,alright,2
2017,the-post,BRADLEE,Tom Hanks,annoy,1
2017,the-post,BRADLEE,Tom Hanks,answer,1
2017,the-post,BRADLEE,Tom Hanks,answering,1
2017,the-post,BRADLEE,Tom Hanks,answers,1
2017,the-post,BRADLEE,Tom Hanks,appeal,1
2017,the-post,BRADLEE,Tom Hanks,appearances,1
2017,the-post,BRADLEE,Tom Hanks,arrived,1
2017,the-post,BRADLEE,Tom Hanks,article,3
2017,the-post,BRADLEE,Tom Hanks,articulate,1
2017,the-post,BRADLEE,Tom Hanks,asleep,1
2017,the-post,BRADLEE,Tom Hanks,assembled,1
2017,the-post,BRADLEE,Tom Hanks,associate,1
2017,the-post,BRADLEE,Tom Hanks,attendance,1
2017,the-post,BRADLEE,Tom Hanks,attention,1
2017,the-post,BRADLEE,Tom Hanks,attorney,1
2017,the-post,BRADLEE,Tom Hanks,award,1
2017,the-post,BRADLEE,Tom Hanks,awhile,1
2017,the-post,BRADLEE,Tom Hanks,back,9
2017,the-post,BRADLEE,Tom Hanks,bad,3
2017,the-post,BRADLEE,Tom Hanks,bags,6
2017,the-post,BRADLEE,Tom Hanks,bail,1
2017,the-post,BRADLEE,Tom Hanks,baliles,2
2017,the-post,BRADLEE,Tom Hanks,balls,1
2017,the-post,BRADLEE,Tom Hanks,banking,1
2017,the-post,BRADLEE,Tom Hanks,banter,1
2017,the-post,BRADLEE,Tom Hanks,battle,1
2017,the-post,BRADLEE,Tom Hanks,beautiful,1
2017,the-post,BRADLEE,Tom Hanks,beebe,2
2017,the-post,BRADLEE,Tom Hanks,beginning,1
2017,the-post,BRADLEE,Tom Hanks,ben,2
2017,the-post,BRADLEE,Tom Hanks,biggest,1
2017,the-post,BRADLEE,Tom Hanks,blame,1
2017,the-post,BRADLEE,Tom Hanks,blindly,1
2017,the-post,BRADLEE,Tom Hanks,blood,1
2017,the-post,BRADLEE,Tom Hanks,bolster,1
2017,the-post,BRADLEE,Tom Hanks,boston,1
2017,the-post,BRADLEE,Tom Hanks,bother,1
2017,the-post,BRADLEE,Tom Hanks,boys,1
2017,the-post,BRADLEE,Tom Hanks,bradlee,4
2017,the-post,BRADLEE,Tom Hanks,breaks,1
2017,the-post,BRADLEE,Tom Hanks,bring,2
2017,the-post,BRADLEE,Tom Hanks,broadcast,1
2017,the-post,BRADLEE,Tom Hanks,bullpen,1
2017,the-post,BRADLEE,Tom Hanks,business,1
2017,the-post,BRADLEE,Tom Hanks,busy,1
2017,the-post,BRADLEE,Tom Hanks,call,10
2017,the-post,BRADLEE,Tom Hanks,called,2
2017,the-post,BRADLEE,Tom Hanks,calling,3
2017,the-post,BRADLEE,Tom Hanks,calls,1
2017,the-post,BRADLEE,Tom Hanks,care,3
2017,the-post,BRADLEE,Tom Hanks,cares,1
2017,the-post,BRADLEE,Tom Hanks,case,1
2017,the-post,BRADLEE,Tom Hanks,catching,1
2017,the-post,BRADLEE,Tom Hanks,caught,1
2017,the-post,BRADLEE,Tom Hanks,chalmers,1
2017,the-post,BRADLEE,Tom Hanks,changing,1
2017,the-post,BRADLEE,Tom Hanks,charge,2
2017,the-post,BRADLEE,Tom Hanks,cheer,1
2017,the-post,BRADLEE,Tom Hanks,clear,1
2017,the-post,BRADLEE,Tom Hanks,coffee,1
2017,the-post,BRADLEE,Tom Hanks,combative,1
2017,the-post,BRADLEE,Tom Hanks,coming,1
2017,the-post,BRADLEE,Tom Hanks,communication,1
2017,the-post,BRADLEE,Tom Hanks,company,2
2017,the-post,BRADLEE,Tom Hanks,comparison,1
2017,the-post,BRADLEE,Tom Hanks,confession,1
2017,the-post,BRADLEE,Tom Hanks,confidence,1
2017,the-post,BRADLEE,Tom Hanks,consensus,1
2017,the-post,BRADLEE,Tom Hanks,conversation,1
2017,the-post,BRADLEE,Tom Hanks,convicted,1
2017,the-post,BRADLEE,Tom Hanks,corner,1
2017,the-post,BRADLEE,Tom Hanks,corps,1
2017,the-post,BRADLEE,Tom Hanks,correct,1
2017,the-post,BRADLEE,Tom Hanks,couple,3
2017,the-post,BRADLEE,Tom Hanks,court,2
2017,the-post,BRADLEE,Tom Hanks,coverage,1
2017,the-post,BRADLEE,Tom Hanks,covering,1
2017,the-post,BRADLEE,Tom Hanks,created,1
2017,the-post,BRADLEE,Tom Hanks,cup,1
2017,the-post,BRADLEE,Tom Hanks,cut,1
2017,the-post,BRADLEE,Tom Hanks,cuts,1
2017,the-post,BRADLEE,Tom Hanks,damning,1
2017,the-post,BRADLEE,Tom Hanks,dancing,1
2017,the-post,BRADLEE,Tom Hanks,daughter,2
2017,the-post,BRADLEE,Tom Hanks,day,3
2017,the-post,BRADLEE,Tom Hanks,days,2
2017,the-post,BRADLEE,Tom Hanks,deadline,1
2017,the-post,BRADLEE,Tom Hanks,dealing,1
2017,the-post,BRADLEE,Tom Hanks,decision,1
2017,the-post,BRADLEE,Tom Hanks,decline,1
2017,the-post,BRADLEE,Tom Hanks,defense,2
2017,the-post,BRADLEE,Tom Hanks,denying,1
2017,the-post,BRADLEE,Tom Hanks,desk,1
2017,the-post,BRADLEE,Tom Hanks,detail,1
2017,the-post,BRADLEE,Tom Hanks,detailing,1
2017,the-post,BRADLEE,Tom Hanks,details,1
2017,the-post,BRADLEE,Tom Hanks,devastated,1
2017,the-post,BRADLEE,Tom Hanks,dick,1
2017,the-post,BRADLEE,Tom Hanks,difficult,1
2017,the-post,BRADLEE,Tom Hanks,direction,1
2017,the-post,BRADLEE,Tom Hanks,disappointed,1
2017,the-post,BRADLEE,Tom Hanks,discussed,1
2017,the-post,BRADLEE,Tom Hanks,documented,1
2017,the-post,BRADLEE,Tom Hanks,documents,12
2017,the-post,BRADLEE,Tom Hanks,dollar,1
2017,the-post,BRADLEE,Tom Hanks,door,2
2017,the-post,BRADLEE,Tom Hanks,dozen,1
2017,the-post,BRADLEE,Tom Hanks,dramatic,1
2017,the-post,BRADLEE,Tom Hanks,dress,1
2017,the-post,BRADLEE,Tom Hanks,dries,1
2017,the-post,BRADLEE,Tom Hanks,drop,1
2017,the-post,BRADLEE,Tom Hanks,drug,1
2017,the-post,BRADLEE,Tom Hanks,dying,1
2017,the-post,BRADLEE,Tom Hanks,ears,1
2017,the-post,BRADLEE,Tom Hanks,echo,1
2017,the-post,BRADLEE,Tom Hanks,edition,1
2017,the-post,BRADLEE,Tom Hanks,editor,6
2017,the-post,BRADLEE,Tom Hanks,editors,1
2017,the-post,BRADLEE,Tom Hanks,egg,1
2017,the-post,BRADLEE,Tom Hanks,eleven-year-old,1
2017,the-post,BRADLEE,Tom Hanks,ellsberg,2
2017,the-post,BRADLEE,Tom Hanks,embassy,2
2017,the-post,BRADLEE,Tom Hanks,end,2
2017,the-post,BRADLEE,Tom Hanks,energy,1
2017,the-post,BRADLEE,Tom Hanks,entire,1
2017,the-post,BRADLEE,Tom Hanks,event,1
2017,the-post,BRADLEE,Tom Hanks,excuse,2
2017,the-post,BRADLEE,Tom Hanks,executive,3
2017,the-post,BRADLEE,Tom Hanks,expect,1
2017,the-post,BRADLEE,Tom Hanks,exploit,1
2017,the-post,BRADLEE,Tom Hanks,extraordinarily,1
2017,the-post,BRADLEE,Tom Hanks,face,1
2017,the-post,BRADLEE,Tom Hanks,fact,1
2017,the-post,BRADLEE,Tom Hanks,fail,1
2017,the-post,BRADLEE,Tom Hanks,failure,1
2017,the-post,BRADLEE,Tom Hanks,fashion,1
2017,the-post,BRADLEE,Tom Hanks,favor,1
2017,the-post,BRADLEE,Tom Hanks,fbi,1
2017,the-post,BRADLEE,Tom Hanks,fear,1
2017,the-post,BRADLEE,Tom Hanks,felons,1
2017,the-post,BRADLEE,Tom Hanks,fester,1
2017,the-post,BRADLEE,Tom Hanks,fighting,2
2017,the-post,BRADLEE,Tom Hanks,figuring,1
2017,the-post,BRADLEE,Tom Hanks,fill,1
2017,the-post,BRADLEE,Tom Hanks,find,6
2017,the-post,BRADLEE,Tom Hanks,finding,3
2017,the-post,BRADLEE,Tom Hanks,fine,1
2017,the-post,BRADLEE,Tom Hanks,finished,1
2017,the-post,BRADLEE,Tom Hanks,fired,2
2017,the-post,BRADLEE,Tom Hanks,firm,1
2017,the-post,BRADLEE,Tom Hanks,floor,1
2017,the-post,BRADLEE,Tom Hanks,flying,1
2017,the-post,BRADLEE,Tom Hanks,follow,1
2017,the-post,BRADLEE,Tom Hanks,forgetting,1
2017,the-post,BRADLEE,Tom Hanks,forgive,1
2017,the-post,BRADLEE,Tom Hanks,forgot,1
2017,the-post,BRADLEE,Tom Hanks,found,2
2017,the-post,BRADLEE,Tom Hanks,freedom,1
2017,the-post,BRADLEE,Tom Hanks,friday,1
2017,the-post,BRADLEE,Tom Hanks,friendships,1
2017,the-post,BRADLEE,Tom Hanks,fritz,2
2017,the-post,BRADLEE,Tom Hanks,front,1
2017,the-post,BRADLEE,Tom Hanks,fuck,1
2017,the-post,BRADLEE,Tom Hanks,fucking,2
2017,the-post,BRADLEE,Tom Hanks,gene,3
2017,the-post,BRADLEE,Tom Hanks,general,1
2017,the-post,BRADLEE,Tom Hanks,give,3
2017,the-post,BRADLEE,Tom Hanks,god,1
2017,the-post,BRADLEE,Tom Hanks,goddamn,4
2017,the-post,BRADLEE,Tom Hanks,goddman,1
2017,the-post,BRADLEE,Tom Hanks,good,9
2017,the-post,BRADLEE,Tom Hanks,goodie,1
2017,the-post,BRADLEE,Tom Hanks,government,2
2017,the-post,BRADLEE,Tom Hanks,gradually,1
2017,the-post,BRADLEE,Tom Hanks,graham,19
2017,the-post,BRADLEE,Tom Hanks,granddaughter,1
2017,the-post,BRADLEE,Tom Hanks,great,3
2017,the-post,BRADLEE,Tom Hanks,greatest,1
2017,the-post,BRADLEE,Tom Hanks,guam,2
2017,the-post,BRADLEE,Tom Hanks,guards,2
2017,the-post,BRADLEE,Tom Hanks,guess,1
2017,the-post,BRADLEE,Tom Hanks,guessed,1
2017,the-post,BRADLEE,Tom Hanks,guesses,1
2017,the-post,BRADLEE,Tom Hanks,guts,1
2017,the-post,BRADLEE,Tom Hanks,guys,3
2017,the-post,BRADLEE,Tom Hanks,hands,1
2017,the-post,BRADLEE,Tom Hanks,hang,1
2017,the-post,BRADLEE,Tom Hanks,happen,1
2017,the-post,BRADLEE,Tom Hanks,hard,1
2017,the-post,BRADLEE,Tom Hanks,hate,1
2017,the-post,BRADLEE,Tom Hanks,haystack,1
2017,the-post,BRADLEE,Tom Hanks,headed,1
2017,the-post,BRADLEE,Tom Hanks,heard,3
2017,the-post,BRADLEE,Tom Hanks,hearing,1
2017,the-post,BRADLEE,Tom Hanks,heart,1
2017,the-post,BRADLEE,Tom Hanks,hell,4
2017,the-post,BRADLEE,Tom Hanks,helpful,1
2017,the-post,BRADLEE,Tom Hanks,hey,1
2017,the-post,BRADLEE,Tom Hanks,hid,1
2017,the-post,BRADLEE,Tom Hanks,hiding,1
2017,the-post,BRADLEE,Tom Hanks,high,1
2017,the-post,BRADLEE,Tom Hanks,hilton,1
2017,the-post,BRADLEE,Tom Hanks,hit,2
2017,the-post,BRADLEE,Tom Hanks,hits,1
2017,the-post,BRADLEE,Tom Hanks,hm,4
2017,the-post,BRADLEE,Tom Hanks,hold,3
2017,the-post,BRADLEE,Tom Hanks,home,1
2017,the-post,BRADLEE,Tom Hanks,honestly,1
2017,the-post,BRADLEE,Tom Hanks,honors,1
2017,the-post,BRADLEE,Tom Hanks,hope,2
2017,the-post,BRADLEE,Tom Hanks,hoping,2
2017,the-post,BRADLEE,Tom Hanks,hotel,1
2017,the-post,BRADLEE,Tom Hanks,hours,4
2017,the-post,BRADLEE,Tom Hanks,house,6
2017,the-post,BRADLEE,Tom Hanks,hover,1
2017,the-post,BRADLEE,Tom Hanks,howard,4
2017,the-post,BRADLEE,Tom Hanks,huh,1
2017,the-post,BRADLEE,Tom Hanks,husband,1
2017,the-post,BRADLEE,Tom Hanks,idea,3
2017,the-post,BRADLEE,Tom Hanks,idiotic,1
2017,the-post,BRADLEE,Tom Hanks,idiots,1
2017,the-post,BRADLEE,Tom Hanks,implied,1
2017,the-post,BRADLEE,Tom Hanks,important,3
2017,the-post,BRADLEE,Tom Hanks,impressed,1
2017,the-post,BRADLEE,Tom Hanks,influence,1
2017,the-post,BRADLEE,Tom Hanks,information,1
2017,the-post,BRADLEE,Tom Hanks,inside,1
2017,the-post,BRADLEE,Tom Hanks,interruption,1
2017,the-post,BRADLEE,Tom Hanks,involved,1
2017,the-post,BRADLEE,Tom Hanks,job,6
2017,the-post,BRADLEE,Tom Hanks,joining,1
2017,the-post,BRADLEE,Tom Hanks,joking,1
2017,the-post,BRADLEE,Tom Hanks,knew,2
2017,the-post,BRADLEE,Tom Hanks,knowing,1
2017,the-post,BRADLEE,Tom Hanks,knowledge,1
2017,the-post,BRADLEE,Tom Hanks,late,1
2017,the-post,BRADLEE,Tom Hanks,lawyer,2
2017,the-post,BRADLEE,Tom Hanks,lawyers,4
2017,the-post,BRADLEE,Tom Hanks,leak,1
2017,the-post,BRADLEE,Tom Hanks,leave,2
2017,the-post,BRADLEE,Tom Hanks,leaving,1
2017,the-post,BRADLEE,Tom Hanks,left,1
2017,the-post,BRADLEE,Tom Hanks,leg,1
2017,the-post,BRADLEE,Tom Hanks,letters,1
2017,the-post,BRADLEE,Tom Hanks,letting,4
2017,the-post,BRADLEE,Tom Hanks,license,1
2017,the-post,BRADLEE,Tom Hanks,lied,2
2017,the-post,BRADLEE,Tom Hanks,life,1
2017,the-post,BRADLEE,Tom Hanks,lifestyle,1
2017,the-post,BRADLEE,Tom Hanks,light,1
2017,the-post,BRADLEE,Tom Hanks,likes,1
2017,the-post,BRADLEE,Tom Hanks,list,1
